,item,prog_human,mant_human,prot_human,is_prototype,weight,Unnamed: 0,source,paraphrase_0,extract
1126,Let us ask for their help once more to ensure that we continue on the road of common sense and prosperity.,0.7999999999999999,0.3999999999999999,0.4285714285714285,,1.2769230769230768,633.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""The American people joined us and helped us achieve our goals."",     ""We should seek their assistance once again to maintain the 1980 mandate and continue our journey on the path of common sense."",     ""The American people's support is crucial for us to reach our full potential and build a prosperous future."",     ""Let us ask for their help once more to ensure that we continue on the road of common sense and prosperity."",     ""The American people's cooperation is essential for us to achieve lasting success and create a better future for all.""   ] } ",Let us ask for their help once more to ensure that we continue on the road of common sense and prosperity.
1127,The American people's cooperation is essential for us to achieve lasting success and create a better future for all.,0.7999999999999999,0.3999999999999999,0.4285714285714285,,1.2769230769230768,633.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""The American people joined us and helped us achieve our goals."",     ""We should seek their assistance once again to maintain the 1980 mandate and continue our journey on the path of common sense."",     ""The American people's support is crucial for us to reach our full potential and build a prosperous future."",     ""Let us ask for their help once more to ensure that we continue on the road of common sense and prosperity."",     ""The American people's cooperation is essential for us to achieve lasting success and create a better future for all.""   ] } ",The American people's cooperation is essential for us to achieve lasting success and create a better future for all.
1128,"The American people stand united with you, our allies, in our pursuit of victory and the establishment of lasting peace.",0.7428571428571429,0.5142857142857143,0.9142857142857144,,1.2769230769230768,651.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""The American people stand united with you, our allies, in our pursuit of victory and the establishment of lasting peace."",     ""We are committed to supporting our allies in their endeavors to achieve victory and build a better future."",     ""The American people are our partners in the pursuit of freedom and democracy, and we will do everything in our power to help them achieve their goals."",     ""We are proud to stand with our allies and to work together to build a more peaceful and prosperous world."",     ""The American people are a force to be reckoned with, and we will do everything in our power to ensure that they achieve their full potential.""   ] } ","The American people stand united with you, our allies, in our pursuit of victory and the establishment of lasting peace."
1129,We are committed to supporting our allies in their endeavors to achieve victory and build a better future.,0.7428571428571429,0.5142857142857143,0.9142857142857144,,1.2769230769230768,651.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""The American people stand united with you, our allies, in our pursuit of victory and the establishment of lasting peace."",     ""We are committed to supporting our allies in their endeavors to achieve victory and build a better future."",     ""The American people are our partners in the pursuit of freedom and democracy, and we will do everything in our power to help them achieve their goals."",     ""We are proud to stand with our allies and to work together to build a more peaceful and prosperous world."",     ""The American people are a force to be reckoned with, and we will do everything in our power to ensure that they achieve their full potential.""   ] } ",We are committed to supporting our allies in their endeavors to achieve victory and build a better future.
1130,"The American people are our partners in the pursuit of freedom and democracy, and we will do everything in our power to help them achieve their goals.",0.7428571428571429,0.5142857142857143,0.9142857142857144,,1.2769230769230768,651.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""The American people stand united with you, our allies, in our pursuit of victory and the establishment of lasting peace."",     ""We are committed to supporting our allies in their endeavors to achieve victory and build a better future."",     ""The American people are our partners in the pursuit of freedom and democracy, and we will do everything in our power to help them achieve their goals."",     ""We are proud to stand with our allies and to work together to build a more peaceful and prosperous world."",     ""The American people are a force to be reckoned with, and we will do everything in our power to ensure that they achieve their full potential.""   ] } ","The American people are our partners in the pursuit of freedom and democracy, and we will do everything in our power to help them achieve their goals."
1131,We are proud to stand with our allies and to work together to build a more peaceful and prosperous world.,0.7428571428571429,0.5142857142857143,0.9142857142857144,,1.2769230769230768,651.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""The American people stand united with you, our allies, in our pursuit of victory and the establishment of lasting peace."",     ""We are committed to supporting our allies in their endeavors to achieve victory and build a better future."",     ""The American people are our partners in the pursuit of freedom and democracy, and we will do everything in our power to help them achieve their goals."",     ""We are proud to stand with our allies and to work together to build a more peaceful and prosperous world."",     ""The American people are a force to be reckoned with, and we will do everything in our power to ensure that they achieve their full potential.""   ] } ",We are proud to stand with our allies and to work together to build a more peaceful and prosperous world.
1132,"The American people are a force to be reckoned with, and we will do everything in our power to ensure that they achieve their full potential.",0.7428571428571429,0.5142857142857143,0.9142857142857144,,1.2769230769230768,651.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""The American people stand united with you, our allies, in our pursuit of victory and the establishment of lasting peace."",     ""We are committed to supporting our allies in their endeavors to achieve victory and build a better future."",     ""The American people are our partners in the pursuit of freedom and democracy, and we will do everything in our power to help them achieve their goals."",     ""We are proud to stand with our allies and to work together to build a more peaceful and prosperous world."",     ""The American people are a force to be reckoned with, and we will do everything in our power to ensure that they achieve their full potential.""   ] } ","The American people are a force to be reckoned with, and we will do everything in our power to ensure that they achieve their full potential."
1133,The Republican party advocates for educational access and advancement.,0.7714285714285715,0.5142857142857143,0.4857142857142857,,1.2769230769230768,637.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""The Republican party advocates for educational access and advancement."",     ""The GOP's platform emphasizes the importance of education and its potential to improve the lives of Americans."",     ""The Republican Party supports policies that promote educational opportunities for all students."",     ""The GOP's stance on education is clear: education is a top priority for the country."",     ""The Republican platform recognizes the importance of education and its impact on society.""   ] } ",The Republican party advocates for educational access and advancement.
1134,The GOP's platform emphasizes the importance of education and its potential to improve the lives of Americans.,0.7714285714285715,0.5142857142857143,0.4857142857142857,,1.2769230769230768,637.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""The Republican party advocates for educational access and advancement."",     ""The GOP's platform emphasizes the importance of education and its potential to improve the lives of Americans."",     ""The Republican Party supports policies that promote educational opportunities for all students."",     ""The GOP's stance on education is clear: education is a top priority for the country."",     ""The Republican platform recognizes the importance of education and its impact on society.""   ] } ",The GOP's platform emphasizes the importance of education and its potential to improve the lives of Americans.
1135,The Republican Party supports policies that promote educational opportunities for all students.,0.7714285714285715,0.5142857142857143,0.4857142857142857,,1.2769230769230768,637.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""The Republican party advocates for educational access and advancement."",     ""The GOP's platform emphasizes the importance of education and its potential to improve the lives of Americans."",     ""The Republican Party supports policies that promote educational opportunities for all students."",     ""The GOP's stance on education is clear: education is a top priority for the country."",     ""The Republican platform recognizes the importance of education and its impact on society.""   ] } ",The Republican Party supports policies that promote educational opportunities for all students.
1136,The GOP's stance on education is clear: education is a top priority for the country.,0.7714285714285715,0.5142857142857143,0.4857142857142857,,1.2769230769230768,637.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""The Republican party advocates for educational access and advancement."",     ""The GOP's platform emphasizes the importance of education and its potential to improve the lives of Americans."",     ""The Republican Party supports policies that promote educational opportunities for all students."",     ""The GOP's stance on education is clear: education is a top priority for the country."",     ""The Republican platform recognizes the importance of education and its impact on society.""   ] } ",The GOP's stance on education is clear: education is a top priority for the country.
1137,The Republican platform recognizes the importance of education and its impact on society.,0.7714285714285715,0.5142857142857143,0.4857142857142857,,1.2769230769230768,637.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""The Republican party advocates for educational access and advancement."",     ""The GOP's platform emphasizes the importance of education and its potential to improve the lives of Americans."",     ""The Republican Party supports policies that promote educational opportunities for all students."",     ""The GOP's stance on education is clear: education is a top priority for the country."",     ""The Republican platform recognizes the importance of education and its impact on society.""   ] } ",The Republican platform recognizes the importance of education and its impact on society.
1138,I am deeply humbled and grateful for the overwhelming support and confidence that has been bestowed upon me by the public.,0.6571428571428571,0.4571428571428572,0.2857142857142857,,1.2769230769230768,616.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""I am deeply humbled and grateful for the overwhelming support and confidence that has been bestowed upon me by the public."""",     ""I am eternally indebted to you for the unwavering recognition and appreciation you have shown me."""",     ""I am eternally grateful for the opportunity to serve the people and to be recognized for my efforts."""",     ""I am humbled and honored by the public's confidence in me."""",     ""I am eternally grateful for the support and encouragement I have received from you and my fellow citizens.""   ] } ",I am deeply humbled and grateful for the overwhelming support and confidence that has been bestowed upon me by the public.
1139,I am eternally indebted to you for the unwavering recognition and appreciation you have shown me.,0.6571428571428571,0.4571428571428572,0.2857142857142857,,1.2769230769230768,616.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""I am deeply humbled and grateful for the overwhelming support and confidence that has been bestowed upon me by the public."""",     ""I am eternally indebted to you for the unwavering recognition and appreciation you have shown me."""",     ""I am eternally grateful for the opportunity to serve the people and to be recognized for my efforts."""",     ""I am humbled and honored by the public's confidence in me."""",     ""I am eternally grateful for the support and encouragement I have received from you and my fellow citizens.""   ] } ",I am eternally indebted to you for the unwavering recognition and appreciation you have shown me.
1140,I am eternally grateful for the opportunity to serve the people and to be recognized for my efforts.,0.6571428571428571,0.4571428571428572,0.2857142857142857,,1.2769230769230768,616.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""I am deeply humbled and grateful for the overwhelming support and confidence that has been bestowed upon me by the public."""",     ""I am eternally indebted to you for the unwavering recognition and appreciation you have shown me."""",     ""I am eternally grateful for the opportunity to serve the people and to be recognized for my efforts."""",     ""I am humbled and honored by the public's confidence in me."""",     ""I am eternally grateful for the support and encouragement I have received from you and my fellow citizens.""   ] } ",I am eternally grateful for the opportunity to serve the people and to be recognized for my efforts.
1141,I am humbled and honored by the public's confidence in me.,0.6571428571428571,0.4571428571428572,0.2857142857142857,,1.2769230769230768,616.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""I am deeply humbled and grateful for the overwhelming support and confidence that has been bestowed upon me by the public."""",     ""I am eternally indebted to you for the unwavering recognition and appreciation you have shown me."""",     ""I am eternally grateful for the opportunity to serve the people and to be recognized for my efforts."""",     ""I am humbled and honored by the public's confidence in me."""",     ""I am eternally grateful for the support and encouragement I have received from you and my fellow citizens.""   ] } ",I am humbled and honored by the public's confidence in me.
1142,I am eternally grateful for the support and encouragement I have received from you and my fellow citizens.,0.6571428571428571,0.4571428571428572,0.2857142857142857,,1.2769230769230768,616.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""I am deeply humbled and grateful for the overwhelming support and confidence that has been bestowed upon me by the public."""",     ""I am eternally indebted to you for the unwavering recognition and appreciation you have shown me."""",     ""I am eternally grateful for the opportunity to serve the people and to be recognized for my efforts."""",     ""I am humbled and honored by the public's confidence in me."""",     ""I am eternally grateful for the support and encouragement I have received from you and my fellow citizens.""   ] } ",I am eternally grateful for the support and encouragement I have received from you and my fellow citizens.
1143,"The farmer's well-being is not a matter of personal preference or desire, but rather a necessity for the nation's economic stability.",0.4857142857142857,0.5142857142857143,0.7714285714285715,,1.2769230769230768,617.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""The farmer's well-being is not a matter of personal preference or desire, but rather a necessity for the nation's economic stability."",     ""The farmer's role in the economy is fundamental, and his well-being should be prioritized alongside that of the nation."",     ""The farmer's contribution to the nation should be recognized and supported, not ignored."",     ""The farmer's needs are an integral part of the nation's overall well-being, and they should be taken into account when making decisions that affect the country."",     ""The farmer's role in the economy is essential for the nation's food security and economic prosperity.""   ] } ","The farmer's well-being is not a matter of personal preference or desire, but rather a necessity for the nation's economic stability."
1144,"The farmer's role in the economy is fundamental, and his well-being should be prioritized alongside that of the nation.",0.4857142857142857,0.5142857142857143,0.7714285714285715,,1.2769230769230768,617.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""The farmer's well-being is not a matter of personal preference or desire, but rather a necessity for the nation's economic stability."",     ""The farmer's role in the economy is fundamental, and his well-being should be prioritized alongside that of the nation."",     ""The farmer's contribution to the nation should be recognized and supported, not ignored."",     ""The farmer's needs are an integral part of the nation's overall well-being, and they should be taken into account when making decisions that affect the country."",     ""The farmer's role in the economy is essential for the nation's food security and economic prosperity.""   ] } ","The farmer's role in the economy is fundamental, and his well-being should be prioritized alongside that of the nation."
1145,"The farmer's contribution to the nation should be recognized and supported, not ignored.",0.4857142857142857,0.5142857142857143,0.7714285714285715,,1.2769230769230768,617.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""The farmer's well-being is not a matter of personal preference or desire, but rather a necessity for the nation's economic stability."",     ""The farmer's role in the economy is fundamental, and his well-being should be prioritized alongside that of the nation."",     ""The farmer's contribution to the nation should be recognized and supported, not ignored."",     ""The farmer's needs are an integral part of the nation's overall well-being, and they should be taken into account when making decisions that affect the country."",     ""The farmer's role in the economy is essential for the nation's food security and economic prosperity.""   ] } ","The farmer's contribution to the nation should be recognized and supported, not ignored."
1146,"The farmer's needs are an integral part of the nation's overall well-being, and they should be taken into account when making decisions that affect the country.",0.4857142857142857,0.5142857142857143,0.7714285714285715,,1.2769230769230768,617.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""The farmer's well-being is not a matter of personal preference or desire, but rather a necessity for the nation's economic stability."",     ""The farmer's role in the economy is fundamental, and his well-being should be prioritized alongside that of the nation."",     ""The farmer's contribution to the nation should be recognized and supported, not ignored."",     ""The farmer's needs are an integral part of the nation's overall well-being, and they should be taken into account when making decisions that affect the country."",     ""The farmer's role in the economy is essential for the nation's food security and economic prosperity.""   ] } ","The farmer's needs are an integral part of the nation's overall well-being, and they should be taken into account when making decisions that affect the country."
1147,The farmer's role in the economy is essential for the nation's food security and economic prosperity.,0.4857142857142857,0.5142857142857143,0.7714285714285715,,1.2769230769230768,617.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""The farmer's well-being is not a matter of personal preference or desire, but rather a necessity for the nation's economic stability."",     ""The farmer's role in the economy is fundamental, and his well-being should be prioritized alongside that of the nation."",     ""The farmer's contribution to the nation should be recognized and supported, not ignored."",     ""The farmer's needs are an integral part of the nation's overall well-being, and they should be taken into account when making decisions that affect the country."",     ""The farmer's role in the economy is essential for the nation's food security and economic prosperity.""   ] } ",The farmer's role in the economy is essential for the nation's food security and economic prosperity.
1148,We will also enact legislation to enhance the post-release supervision of sex offenders and to require Gardaf to disclose relevant information to the public about sex offenders where public safety concerns are identified.,0.8571428571428571,0.3928571428571428,0.9285714285714286,,1.2769230769230768,658.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""We will also enact legislation to enhance the post-release supervision of sex offenders and to require Gardaf to disclose relevant information to the public about sex offenders where public safety concerns are identified."",     ""We will implement stricter regulations to monitor and track sex offenders after they are released from prison, ensuring that they comply with the law and do not pose a threat to the public."",     ""We will establish a system to provide transparency and accountability for sex offenders, enabling the public to stay informed about their whereabouts and any potential risks associated with their release."",     ""We will introduce measures to improve the coordination and communication between law enforcement, social services, and community organizations to effectively address the challenges posed by sex offenders."",     ""We will enact legislation that requires Gardaf to provide regular updates to the public on the status of sex offenders, including their location, activities, and any changes in their circumstances.""   ] } ",We will also enact legislation to enhance the post-release supervision of sex offenders and to require Gardaf to disclose relevant information to the public about sex offenders where public safety concerns are identified.
1149,"We will implement stricter regulations to monitor and track sex offenders after they are released from prison, ensuring that they comply with the law and do not pose a threat to the public.",0.8571428571428571,0.3928571428571428,0.9285714285714286,,1.2769230769230768,658.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""We will also enact legislation to enhance the post-release supervision of sex offenders and to require Gardaf to disclose relevant information to the public about sex offenders where public safety concerns are identified."",     ""We will implement stricter regulations to monitor and track sex offenders after they are released from prison, ensuring that they comply with the law and do not pose a threat to the public."",     ""We will establish a system to provide transparency and accountability for sex offenders, enabling the public to stay informed about their whereabouts and any potential risks associated with their release."",     ""We will introduce measures to improve the coordination and communication between law enforcement, social services, and community organizations to effectively address the challenges posed by sex offenders."",     ""We will enact legislation that requires Gardaf to provide regular updates to the public on the status of sex offenders, including their location, activities, and any changes in their circumstances.""   ] } ","We will implement stricter regulations to monitor and track sex offenders after they are released from prison, ensuring that they comply with the law and do not pose a threat to the public."
1150,"We will establish a system to provide transparency and accountability for sex offenders, enabling the public to stay informed about their whereabouts and any potential risks associated with their release.",0.8571428571428571,0.3928571428571428,0.9285714285714286,,1.2769230769230768,658.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""We will also enact legislation to enhance the post-release supervision of sex offenders and to require Gardaf to disclose relevant information to the public about sex offenders where public safety concerns are identified."",     ""We will implement stricter regulations to monitor and track sex offenders after they are released from prison, ensuring that they comply with the law and do not pose a threat to the public."",     ""We will establish a system to provide transparency and accountability for sex offenders, enabling the public to stay informed about their whereabouts and any potential risks associated with their release."",     ""We will introduce measures to improve the coordination and communication between law enforcement, social services, and community organizations to effectively address the challenges posed by sex offenders."",     ""We will enact legislation that requires Gardaf to provide regular updates to the public on the status of sex offenders, including their location, activities, and any changes in their circumstances.""   ] } ","We will establish a system to provide transparency and accountability for sex offenders, enabling the public to stay informed about their whereabouts and any potential risks associated with their release."
1151,"We will introduce measures to improve the coordination and communication between law enforcement, social services, and community organizations to effectively address the challenges posed by sex offenders.",0.8571428571428571,0.3928571428571428,0.9285714285714286,,1.2769230769230768,658.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""We will also enact legislation to enhance the post-release supervision of sex offenders and to require Gardaf to disclose relevant information to the public about sex offenders where public safety concerns are identified."",     ""We will implement stricter regulations to monitor and track sex offenders after they are released from prison, ensuring that they comply with the law and do not pose a threat to the public."",     ""We will establish a system to provide transparency and accountability for sex offenders, enabling the public to stay informed about their whereabouts and any potential risks associated with their release."",     ""We will introduce measures to improve the coordination and communication between law enforcement, social services, and community organizations to effectively address the challenges posed by sex offenders."",     ""We will enact legislation that requires Gardaf to provide regular updates to the public on the status of sex offenders, including their location, activities, and any changes in their circumstances.""   ] } ","We will introduce measures to improve the coordination and communication between law enforcement, social services, and community organizations to effectively address the challenges posed by sex offenders."
1152,"We will enact legislation that requires Gardaf to provide regular updates to the public on the status of sex offenders, including their location, activities, and any changes in their circumstances.",0.8571428571428571,0.3928571428571428,0.9285714285714286,,1.2769230769230768,658.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""We will also enact legislation to enhance the post-release supervision of sex offenders and to require Gardaf to disclose relevant information to the public about sex offenders where public safety concerns are identified."",     ""We will implement stricter regulations to monitor and track sex offenders after they are released from prison, ensuring that they comply with the law and do not pose a threat to the public."",     ""We will establish a system to provide transparency and accountability for sex offenders, enabling the public to stay informed about their whereabouts and any potential risks associated with their release."",     ""We will introduce measures to improve the coordination and communication between law enforcement, social services, and community organizations to effectively address the challenges posed by sex offenders."",     ""We will enact legislation that requires Gardaf to provide regular updates to the public on the status of sex offenders, including their location, activities, and any changes in their circumstances.""   ] } ","We will enact legislation that requires Gardaf to provide regular updates to the public on the status of sex offenders, including their location, activities, and any changes in their circumstances."
1153,The Republican proposal is a reckless and irresponsible move that would put the United States at risk of war.,0.5428571428571428,0.4571428571428572,0.7999999999999999,,1.2769230769230768,638.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paragraph"": ""The Republican proposal means dishonor, world confusion and delay. It would keep us in permanent company with Germany, Russia, Turkey and Mexico. It would entail, in the ultimate, more real injury than the war itself."",   ""paraphrases"": [     ""The Republican proposal is a reckless and irresponsible move that would put the United States at risk of war."",     ""The proposal would undermine our standing in the world and make us vulnerable to attack."",     ""The Republican proposal is a dangerous and misguided attempt to appease our enemies."",     ""The proposal would be a major setback for American interests and would only serve to harm our economy and security."",     ""The Republican proposal is a reckless gamble that could have disastrous consequences.""   ] } ",The Republican proposal is a reckless and irresponsible move that would put the United States at risk of war.
1154,The proposal would undermine our standing in the world and make us vulnerable to attack.,0.5428571428571428,0.4571428571428572,0.7999999999999999,,1.2769230769230768,638.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paragraph"": ""The Republican proposal means dishonor, world confusion and delay. It would keep us in permanent company with Germany, Russia, Turkey and Mexico. It would entail, in the ultimate, more real injury than the war itself."",   ""paraphrases"": [     ""The Republican proposal is a reckless and irresponsible move that would put the United States at risk of war."",     ""The proposal would undermine our standing in the world and make us vulnerable to attack."",     ""The Republican proposal is a dangerous and misguided attempt to appease our enemies."",     ""The proposal would be a major setback for American interests and would only serve to harm our economy and security."",     ""The Republican proposal is a reckless gamble that could have disastrous consequences.""   ] } ",The proposal would undermine our standing in the world and make us vulnerable to attack.
1155,The Republican proposal is a dangerous and misguided attempt to appease our enemies.,0.5428571428571428,0.4571428571428572,0.7999999999999999,,1.2769230769230768,638.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paragraph"": ""The Republican proposal means dishonor, world confusion and delay. It would keep us in permanent company with Germany, Russia, Turkey and Mexico. It would entail, in the ultimate, more real injury than the war itself."",   ""paraphrases"": [     ""The Republican proposal is a reckless and irresponsible move that would put the United States at risk of war."",     ""The proposal would undermine our standing in the world and make us vulnerable to attack."",     ""The Republican proposal is a dangerous and misguided attempt to appease our enemies."",     ""The proposal would be a major setback for American interests and would only serve to harm our economy and security."",     ""The Republican proposal is a reckless gamble that could have disastrous consequences.""   ] } ",The Republican proposal is a dangerous and misguided attempt to appease our enemies.
1156,The proposal would be a major setback for American interests and would only serve to harm our economy and security.,0.5428571428571428,0.4571428571428572,0.7999999999999999,,1.2769230769230768,638.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paragraph"": ""The Republican proposal means dishonor, world confusion and delay. It would keep us in permanent company with Germany, Russia, Turkey and Mexico. It would entail, in the ultimate, more real injury than the war itself."",   ""paraphrases"": [     ""The Republican proposal is a reckless and irresponsible move that would put the United States at risk of war."",     ""The proposal would undermine our standing in the world and make us vulnerable to attack."",     ""The Republican proposal is a dangerous and misguided attempt to appease our enemies."",     ""The proposal would be a major setback for American interests and would only serve to harm our economy and security."",     ""The Republican proposal is a reckless gamble that could have disastrous consequences.""   ] } ",The proposal would be a major setback for American interests and would only serve to harm our economy and security.
1157,The Republican proposal is a reckless gamble that could have disastrous consequences.,0.5428571428571428,0.4571428571428572,0.7999999999999999,,1.2769230769230768,638.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paragraph"": ""The Republican proposal means dishonor, world confusion and delay. It would keep us in permanent company with Germany, Russia, Turkey and Mexico. It would entail, in the ultimate, more real injury than the war itself."",   ""paraphrases"": [     ""The Republican proposal is a reckless and irresponsible move that would put the United States at risk of war."",     ""The proposal would undermine our standing in the world and make us vulnerable to attack."",     ""The Republican proposal is a dangerous and misguided attempt to appease our enemies."",     ""The proposal would be a major setback for American interests and would only serve to harm our economy and security."",     ""The Republican proposal is a reckless gamble that could have disastrous consequences.""   ] } ",The Republican proposal is a reckless gamble that could have disastrous consequences.
1158,"This includes stopping China's egregious theft of intellectual property, along with their illegal product dumping, and their devastating currency manipulation.",0.3428571428571428,0.2857142857142857,0.6857142857142857,,1.2769230769230768,644.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""This includes stopping China's egregious theft of intellectual property, along with their illegal product dumping, and their devastating currency manipulation."",     ""China's theft of intellectual property is a serious problem that needs to be addressed."",     ""Their illegal product dumping is a major threat to the environment and public health."",     ""China's currency manipulation is having a devastating impact on the global economy."",     ""The United States needs to take action to stop China's unfair trade practices.""   ] } ","This includes stopping China's egregious theft of intellectual property, along with their illegal product dumping, and their devastating currency manipulation."
1159,China's theft of intellectual property is a serious problem that needs to be addressed.,0.3428571428571428,0.2857142857142857,0.6857142857142857,,1.2769230769230768,644.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""This includes stopping China's egregious theft of intellectual property, along with their illegal product dumping, and their devastating currency manipulation."",     ""China's theft of intellectual property is a serious problem that needs to be addressed."",     ""Their illegal product dumping is a major threat to the environment and public health."",     ""China's currency manipulation is having a devastating impact on the global economy."",     ""The United States needs to take action to stop China's unfair trade practices.""   ] } ",China's theft of intellectual property is a serious problem that needs to be addressed.
1160,Their illegal product dumping is a major threat to the environment and public health.,0.3428571428571428,0.2857142857142857,0.6857142857142857,,1.2769230769230768,644.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""This includes stopping China's egregious theft of intellectual property, along with their illegal product dumping, and their devastating currency manipulation."",     ""China's theft of intellectual property is a serious problem that needs to be addressed."",     ""Their illegal product dumping is a major threat to the environment and public health."",     ""China's currency manipulation is having a devastating impact on the global economy."",     ""The United States needs to take action to stop China's unfair trade practices.""   ] } ",Their illegal product dumping is a major threat to the environment and public health.
1161,China's currency manipulation is having a devastating impact on the global economy.,0.3428571428571428,0.2857142857142857,0.6857142857142857,,1.2769230769230768,644.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""This includes stopping China's egregious theft of intellectual property, along with their illegal product dumping, and their devastating currency manipulation."",     ""China's theft of intellectual property is a serious problem that needs to be addressed."",     ""Their illegal product dumping is a major threat to the environment and public health."",     ""China's currency manipulation is having a devastating impact on the global economy."",     ""The United States needs to take action to stop China's unfair trade practices.""   ] } ",China's currency manipulation is having a devastating impact on the global economy.
1162,The United States needs to take action to stop China's unfair trade practices.,0.3428571428571428,0.2857142857142857,0.6857142857142857,,1.2769230769230768,644.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""This includes stopping China's egregious theft of intellectual property, along with their illegal product dumping, and their devastating currency manipulation."",     ""China's theft of intellectual property is a serious problem that needs to be addressed."",     ""Their illegal product dumping is a major threat to the environment and public health."",     ""China's currency manipulation is having a devastating impact on the global economy."",     ""The United States needs to take action to stop China's unfair trade practices.""   ] } ",The United States needs to take action to stop China's unfair trade practices.
1163,I am honored and humbled by the nomination of the Democratic party.,0.6857142857142857,0.4285714285714285,0.5142857142857143,,1.2769230769230768,610.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paragraph"": ""Let me say first that I accept the nomination of the Democratic party. I accept it without reservation and with only one obligation—the obligation to devote every effort of my mind and spirit to lead our party back to victory and our nation to greatness."",   ""paraphrases"": [     ""I am honored and humbled by the nomination of the Democratic party."",     ""I pledge my unwavering support to the Democratic party and its mission."",     ""I am committed to working tirelessly to ensure that our party emerges victorious and that our nation reaches new heights of prosperity and success."",     ""I accept this nomination with a clear understanding of my responsibilities and a strong determination to fulfill them."",     ""I am honored to serve the Democratic party and to contribute to its continued success.""   ] } ",I am honored and humbled by the nomination of the Democratic party.
1164,I pledge my unwavering support to the Democratic party and its mission.,0.6857142857142857,0.4285714285714285,0.5142857142857143,,1.2769230769230768,610.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paragraph"": ""Let me say first that I accept the nomination of the Democratic party. I accept it without reservation and with only one obligation—the obligation to devote every effort of my mind and spirit to lead our party back to victory and our nation to greatness."",   ""paraphrases"": [     ""I am honored and humbled by the nomination of the Democratic party."",     ""I pledge my unwavering support to the Democratic party and its mission."",     ""I am committed to working tirelessly to ensure that our party emerges victorious and that our nation reaches new heights of prosperity and success."",     ""I accept this nomination with a clear understanding of my responsibilities and a strong determination to fulfill them."",     ""I am honored to serve the Democratic party and to contribute to its continued success.""   ] } ",I pledge my unwavering support to the Democratic party and its mission.
